Oscilloscope data. 
Time step = 1,250 uS
Voltage step = 31,25 mV
Zero level = 125

N 	Smpl.	Trig

0	138	0
1	144	0
2	118	0
3	115	0
4	135	0
5	152	0
6	131	0
7	123	0
8	145	0
9	104	0
10	105	0
11	120	0
12	160	0
13	134	0
14	110	0
15	137	0
16	119	0
17	115	0
18	136	0
19	123	0
20	134	0
21	119	0
22	121	0
23	131	0
24	139	0
25	115	0
26	135	0
27	123	0
28	139	0
29	135	0
30	134	0
31	151	0
32	147	0
33	127	0
34	145	0
35	119	0
36	157	0
37	127	0
38	141	0
39	139	0
40	126	0
41	145	0
42	159	0
43	135	0
44	111	0
45	153	0
46	132	0
47	128	0
48	127	0
49	136	0
50	141	0
51	132	0
52	103	0
53	125	0
54	129	0
55	131	0
56	118	0
57	98	0
58	112	0
59	123	0
60	123	0
61	102	0
62	137	0
63	143	0
64	135	0
65	117	0
66	132	0
67	121	0
68	139	0
69	123	0
70	122	0
71	134	0
72	145	0
73	146	0
74	127	0
75	157	0
76	139	0
77	128	0
78	130	0
79	131	0
80	120	0
81	113	0
82	115	0
83	119	0
84	127	0
85	127	0
86	134	0
87	135	0
88	157	0
89	148	0
90	131	0
91	129	0
92	127	0
93	122	0
94	134	0
95	123	0
96	115	0
97	132	0
98	110	0
99	99	0
100	120	0
101	113	0
102	119	0
103	137	0
104	132	0
105	126	0
106	115	0
107	135	0
108	135	0
109	121	0
110	133	0
111	130	0
112	125	0
113	139	0
114	142	0
115	113	0
116	123	0
117	128	0
118	115	0
119	113	0
120	142	0
121	155	0
122	147	0
123	146	0
124	123	0
125	134	0
126	152	0
127	135	0
128	116	0
129	155	0
130	148	0
131	129	0
132	123	0
133	107	0
134	116	0
135	121	0
136	137	0
137	107	0
138	131	0
139	113	0
140	120	0
141	139	0
142	151	0
143	115	0
144	117	0
145	135	0
146	141	0
147	130	0
148	156	0
149	131	0
150	125	0
151	103	0
152	160	0
153	128	0
154	147	0
155	109	0
156	147	0
157	127	0
158	120	0
159	156	0
160	117	0
161	112	0
162	132	0
163	139	0
164	147	0
165	126	0
166	126	0
167	146	0
168	131	0
169	123	0
170	145	0
171	127	0
172	123	0
173	148	0
174	121	0
175	133	0
176	104	0
177	115	0
178	119	0
179	115	0
180	121	0
181	127	0
182	122	0
183	106	0
184	101	0
185	123	0
186	150	0
187	103	0
188	94	0
189	124	0
190	136	0
191	135	0
192	135	0
193	131	0
194	118	0
195	145	0
196	118	0
197	111	0
198	118	0
199	128	0
200	139	0
201	159	0
202	136	0
203	127	0
204	138	0
205	134	0
206	115	0
207	129	0
208	142	0
209	133	0
210	129	0
211	140	0
212	151	0
213	100	0
214	113	0
215	122	0
216	103	0
217	119	0
218	129	0
219	133	0
220	137	0
221	113	0
222	95	0
223	113	0
224	118	0
225	139	0
226	133	0
227	132	0
228	119	0
229	134	0
230	126	0
231	128	0
232	134	0
233	115	0
234	131	0
235	152	0
236	145	0
237	142	0
238	163	0
239	129	0
240	161	0
241	169	0
242	143	0
243	112	0
244	155	0
245	137	0
246	136	0
247	135	0
248	119	0
249	163	0
250	137	0
251	156	0
252	158	0
253	125	0
254	122	0
255	130	0
256	135	0
257	115	0
258	122	0
259	127	0
260	125	0
261	131	0
262	131	0
263	126	0
264	111	0
265	145	0
266	135	0
267	119	0
268	123	0
269	110	0
270	148	0
271	121	0
272	145	0
273	129	0
274	119	0
275	140	0
