Oscilloscope data. 
Time step = 10,00 uS
Voltage step = 31,25 mV
Zero level = 115

N 	Smpl.	Trig

0	111	0
1	139	0
2	134	0
3	105	0
4	91	0
5	112	0
6	138	0
7	134	0
8	105	0
9	91	0
10	111	0
11	138	0
12	135	0
13	105	0
14	91	0
15	111	0
16	138	0
17	135	0
18	105	0
19	90	0
20	111	0
21	137	0
22	135	0
23	106	0
24	90	0
25	110	0
26	138	0
27	136	0
28	106	0
29	90	0
30	109	0
31	139	0
32	136	0
33	106	0
34	89	0
35	109	0
36	139	0
37	137	0
38	106	0
39	89	0
40	109	0
41	139	0
42	137	0
43	107	0
44	89	0
45	109	0
46	139	0
47	138	0
48	107	0
49	89	0
50	109	0
51	140	0
52	138	0
53	107	0
54	87	0
55	109	0
56	139	0
57	138	0
58	107	0
59	87	0
60	108	0
61	140	0
62	139	0
63	106	0
64	87	0
65	107	0
66	139	0
67	140	0
68	106	0
69	87	0
70	107	0
71	141	0
72	140	0
73	106	0
74	86	0
75	107	0
76	141	0
77	140	0
78	106	0
79	85	0
80	107	0
81	141	0
82	141	0
83	106	0
84	85	0
85	107	0
86	141	0
87	141	0
88	107	0
89	85	0
90	107	0
91	142	0
92	141	0
93	106	0
94	84	0
95	107	0
96	142	0
97	142	0
98	105	0
99	85	0
100	107	0
101	142	0
102	141	0
103	105	0
104	84	0
105	106	0
106	143	0
107	142	0
108	105	0
109	83	0
110	107	0
111	143	0
112	143	0
113	105	0
114	83	0
115	107	0
116	143	0
117	143	0
118	105	0
119	82	0
120	107	0
121	143	0
122	143	0
123	104	0
124	82	0
125	107	0
126	145	0
127	143	0
128	104	0
129	81	0
130	106	0
131	145	0
132	143	0
133	103	0
134	81	0
135	107	0
136	145	0
137	143	0
138	103	0
139	81	0
140	107	0
141	145	0
142	143	0
143	103	0
144	81	0
145	107	0
146	145	0
147	144	0
148	103	0
149	81	0
150	107	0
151	147	0
152	143	0
153	102	0
154	79	0
155	107	0
156	147	0
157	144	0
158	102	0
159	79	0
160	107	0
161	147	0
162	144	0
163	102	0
164	79	0
165	107	0
166	147	0
167	143	0
168	102	0
169	79	0
170	108	0
171	147	0
172	145	0
173	101	0
174	79	0
175	109	0
176	149	0
177	144	0
178	101	0
179	79	0
180	108	0
181	149	0
182	144	0
183	101	0
184	79	0
185	109	0
186	149	0
187	144	0
188	100	0
189	78	0
190	109	0
191	149	0
192	144	0
193	99	0
194	78	0
195	109	0
196	150	0
197	144	0
198	99	0
199	78	0
200	110	0
201	150	0
202	145	0
203	99	0
204	78	0
205	110	0
206	151	0
207	143	0
208	97	0
209	77	0
210	110	0
211	151	0
212	144	0
213	98	0
214	78	0
215	111	0
216	152	0
217	143	0
218	97	0
219	77	0
220	111	0
221	151	0
222	144	0
223	97	0
224	77	0
225	111	0
226	152	0
227	143	0
228	96	0
229	77	0
230	111	0
231	153	0
232	143	0
233	96	0
234	78	0
235	113	0
236	153	0
237	142	0
238	96	0
239	77	0
240	113	0
241	153	0
242	142	0
243	95	0
244	77	0
245	113	0
246	153	0
247	142	0
248	95	0
249	77	0
250	113	0
251	153	0
252	142	0
253	95	0
254	77	0
255	114	0
256	153	0
257	141	0
258	95	0
259	77	0
260	115	0
261	153	0
262	141	0
263	94	0
264	77	0
265	114	0
266	153	0
267	141	0
268	94	0
269	78	0
270	115	0
271	153	0
272	141	0
273	93	0
274	78	0
275	115	0
276	153	0
277	140	0
278	93	0
279	78	0
280	115	0
281	154	0
282	139	0
283	93	0
284	78	0
285	117	0
286	154	0
287	139	0
288	93	0
289	79	0
290	117	0
291	154	0
292	139	0
293	93	0
294	79	0
295	117	0
296	155	0
297	139	0
298	92	0
299	79	0
300	117	0
301	153	0
302	138	0
303	92	0
304	79	0
305	118	0
306	153	0
307	137	0
308	91	0
309	79	0
310	118	0
311	153	0
312	137	0
313	91	0
314	79	0
315	119	0
316	154	0
317	137	0
318	91	0
319	80	0
320	119	0
321	153	0
322	137	0
323	91	0
324	80	0
325	120	0
326	153	0
327	135	0
328	91	0
329	81	0
330	119	0
331	153	0
332	135	0
333	91	0
334	81	0
335	121	0
336	153	0
337	135	0
338	90	0
339	81	0
340	121	0
341	153	0
342	134	0
343	91	0
344	82	0
345	121	0
346	152	0
347	134	0
348	91	0
349	83	0
350	121	0
351	153	0
352	133	0
353	91	0
354	83	0
355	121	0
356	152	0
357	133	0
358	91	0
359	83	0
360	121	0
361	152	0
362	133	0
363	90	0
364	84	0
365	122	0
366	151	0
367	132	0
368	91	0
369	85	0
370	121	0
371	151	0
372	133	0
373	91	0
374	85	0
375	122	0
376	151	0
377	131	0
378	91	0
379	86	0
380	122	0
381	151	0
382	131	0
383	91	0
384	85	0
385	123	0
386	150	0
387	131	0
388	91	0
389	85	0
390	123	0
391	150	0
392	129	0
393	92	0
394	86	0
395	123	0
396	149	0
397	130	0
398	91	0
399	87	0
400	123	0
401	149	0
402	130	0
403	93	0
404	87	0
405	123	0
406	149	0
407	129	0
408	92	0
409	87	0
410	123	0
411	149	0
412	129	0
413	93	0
414	88	0
415	123	0
416	148	0
417	129	0
418	93	0
419	88	0
420	123	0
421	147	0
422	129	0
423	93	0
424	89	0
425	122	0
426	147	0
427	129	0
428	93	0
429	89	0
430	122	0
431	147	0
432	129	0
433	93	0
434	89	0
435	122	0
436	146	0
437	128	0
438	94	0
439	89	0
440	122	0
441	146	0
442	128	0
443	94	0
444	90	0
445	122	0
446	145	0
447	128	0
448	95	0
449	91	0
450	122	0
451	145	0
452	129	0
453	94	0
454	91	0
455	121	0
456	145	0
457	128	0
458	95	0
459	91	0
460	121	0
461	145	0
462	129	0
463	95	0
464	91	0
465	121	0
466	143	0
467	128	0
468	95	0
469	91	0
470	121	0
471	143	0
472	128	0
473	96	0
474	92	0
475	120	0
476	143	0
477	128	0
478	97	0
479	92	0
480	121	0
481	143	0
482	127	0
483	97	0
484	92	0
485	121	0
486	142	0
487	129	0
488	97	0
489	93	0
490	121	0
491	141	0
492	129	0
493	97	0
494	93	0
495	119	0
496	141	0
497	129	0
498	99	0
499	93	0
500	119	0
501	141	0
502	128	0
503	99	0
504	93	0
505	118	0
506	141	0
507	128	0
508	99	0
509	93	0
510	118	0
511	141	0
512	129	0
513	99	0
514	93	0
515	118	0
516	141	0
517	129	0
518	101	0
519	93	0
520	117	0
521	141	0
522	129	0
523	100	0
524	93	0
525	117	0
526	140	0
527	129	0
528	101	0
529	93	0
530	117	0
531	139	0
532	129	0
533	101	0
534	93	0
535	116	0
536	139	0
537	130	0
538	102	0
539	93	0
540	116	0
541	139	0
542	130	0
543	102	0
544	93	0
545	115	0
546	139	0
547	131	0
548	103	0
549	93	0
550	115	0
551	139	0
552	131	0
553	103	0
554	93	0
555	115	0
556	139	0
557	131	0
558	103	0
559	93	0
560	114	0
561	139	0
562	131	0
563	104	0
564	92	0
565	114	0
566	139	0
567	132	0
568	104	0
569	92	0
570	113	0
571	138	0
572	133	0
573	105	0
574	93	0
575	113	0
576	138	0
577	133	0
578	105	0
579	92	0
580	113	0
581	137	0
582	133	0
583	104	0
584	91	0
585	113	0
586	138	0
587	134	0
588	105	0
589	91	0
590	111	0
591	138	0
592	134	0
593	105	0
594	91	0
595	111	0
596	138	0
597	135	0
598	105	0
599	91	0
600	111	0
601	138	0
602	135	0
603	105	0
604	91	0
605	111	0
606	138	0
607	135	0
608	105	0
609	90	0
610	111	0
611	139	0
612	136	0
613	106	0
614	90	0
615	110	0
616	138	0
617	136	0
618	106	0
619	89	0
620	110	0
621	138	0
622	137	0
623	106	0
624	89	0
625	109	0
626	139	0
627	137	0
628	106	0
629	89	0
630	109	0
631	139	0
632	137	0
633	107	0
634	89	0
635	109	0
636	139	0
637	138	0
638	107	0
639	87	0
640	109	0
641	139	0
642	138	0
643	107	0
644	87	0
645	109	0
646	139	0
647	139	0
648	107	0
649	87	0
650	108	0
651	140	0
652	139	0
653	106	0
654	86	0
655	108	0
656	140	0
657	139	0
658	107	0
659	86	0
660	107	0
661	141	0
662	141	0
663	107	0
664	86	0
665	107	0
666	141	0
667	140	0
668	106	0
669	85	0
670	107	0
671	141	0
672	141	0
673	106	0
674	85	0
675	107	0
676	141	0
677	141	0
678	105	0
679	85	0
680	107	0
681	142	0
682	141	0
683	106	0
684	84	0
685	107	0
686	142	0
687	142	0
688	105	0
689	84	0
690	106	0
691	143	0
692	142	0
693	105	0
694	83	0
695	107	0
696	143	0
697	142	0
698	105	0
699	83	0
700	107	0
701	144	0
702	143	0
703	105	0
704	83	0
705	107	0
706	143	0
707	143	0
708	105	0
709	82	0
710	107	0
711	145	0
712	143	0
713	105	0
714	81	0
715	107	0
716	145	0
717	144	0
718	104	0
719	81	0
720	107	0
721	145	0
722	143	0
723	103	0
724	81	0
725	107	0
726	145	0
727	144	0
728	103	0
729	81	0
730	107	0
731	145	0
732	143	0
733	104	0
734	81	0
735	107	0
736	146	0
737	143	0
738	103	0
739	80	0
740	107	0
741	147	0
742	144	0
743	102	0
744	80	0
745	107	0
746	147	0
747	144	0
748	102	0
749	79	0
750	107	0
751	147	0
752	143	0
753	102	0
754	79	0
755	107	0
756	147	0
757	145	0
758	102	0
759	79	0
760	108	0
761	148	0
762	144	0
763	101	0
764	79	0
765	108	0
766	149	0
767	145	0
768	101	0
769	79	0
770	109	0
771	149	0
772	145	0
773	101	0
774	79	0
775	109	0
776	149	0
777	143	0
778	99	0
779	78	0
780	109	0
781	149	0
782	143	0
783	99	0
784	78	0
785	109	0
786	150	0
787	144	0
788	99	0
789	78	0
790	110	0
791	150	0
792	143	0
793	98	0
794	78	0
795	110	0
796	151	0
797	144	0
798	97	0
799	77	0
800	111	0
801	151	0
802	143	0
803	97	0
804	77	0
805	111	0
806	152	0
807	143	0
808	97	0
809	78	0
810	111	0
811	151	0
812	143	0
813	97	0
814	78	0
815	112	0
816	153	0
817	143	0
818	97	0
819	77	0
820	112	0
821	153	0
822	142	0
823	97	0
824	78	0
825	113	0
826	153	0
827	142	0
828	95	0
829	77	0
830	113	0
831	153	0
832	142	0
833	95	0
834	77	0
835	113	0
836	153	0
837	141	0
838	95	0
839	77	0
840	113	0
841	153	0
842	141	0
843	94	0
844	77	0
845	114	0
846	153	0
847	141	0
848	94	0
849	78	0
850	115	0
851	153	0
852	141	0
853	94	0
854	79	0
855	115	0
856	154	0
857	140	0
858	93	0
859	78	0
860	115	0
861	153	0
862	139	0
863	93	0
864	78	0
865	116	0
866	153	0
867	139	0
868	93	0
869	78	0
870	117	0
871	154	0
872	139	0
873	93	0
874	79	0
875	117	0
