Oscilloscope data. 
Time step = 50,00 nS
Voltage step = 31,25 mV
Zero level = 91

N 	Smpl.	Trig

0	90	0
1	90	0
2	90	0
3	90	0
4	91	0
5	91	0
6	90	0
7	90	0
8	91	0
9	91	0
10	90	0
11	90	0
12	90	0
13	90	0
14	90	0
15	90	0
16	90	0
17	90	0
18	90	0
19	90	0
20	91	0
21	90	0
22	91	0
23	90	0
24	91	0
25	90	0
26	90	0
27	90	0
28	91	0
29	90	0
30	90	0
31	90	0
32	91	0
33	91	0
34	90	0
35	90	0
36	90	0
37	90	0
38	90	0
39	91	0
40	90	0
41	90	0
42	90	0
43	91	0
44	90	0
45	90	0
46	90	0
47	90	0
48	90	0
49	90	0
50	90	0
51	90	0
52	90	0
53	91	0
54	90	0
55	90	0
56	90	0
57	90	0
58	90	0
59	90	0
60	90	0
61	91	0
62	90	0
63	90	0
64	91	0
65	90	0
66	90	0
67	90	0
68	90	0
69	90	0
70	91	0
71	90	0
72	90	0
73	90	0
74	90	0
75	90	0
76	90	0
77	90	0
78	90	0
79	91	0
80	90	0
81	91	0
82	90	0
83	90	0
84	91	0
85	90	0
86	90	0
87	91	0
88	90	0
89	90	0
90	91	0
91	91	0
92	91	0
93	91	0
94	91	0
95	90	0
96	91	0
97	90	0
98	90	0
99	90	0
100	90	0
101	90	0
102	90	0
103	89	0
104	91	0
105	91	0
106	90	0
107	90	0
108	90	0
109	90	0
110	90	0
111	90	0
112	90	0
113	91	0
114	91	0
115	91	0
116	91	0
117	91	0
118	90	0
119	90	0
120	91	0
121	91	0
122	90	0
123	91	0
124	90	0
125	90	0
126	90	0
127	91	0
128	90	0
129	91	0
130	90	0
131	90	0
132	90	0
133	91	0
134	91	0
135	90	0
136	91	0
137	91	0
138	90	0
139	91	0
140	91	0
141	90	0
142	90	0
143	90	0
144	90	0
145	91	0
146	90	0
147	91	0
148	90	0
149	90	0
150	90	0
151	90	0
152	90	0
153	90	0
154	91	0
155	90	0
156	90	0
157	90	0
158	90	0
159	91	0
160	90	0
161	90	0
162	90	0
163	91	0
164	91	0
165	90	0
166	91	0
167	90	0
168	90	0
169	90	0
170	90	0
171	91	0
172	90	0
173	90	0
174	90	0
175	90	0
176	90	0
177	91	0
178	91	0
179	90	0
180	91	0
181	91	0
182	91	0
183	91	0
184	91	0
185	91	0
186	90	0
187	91	0
188	90	0
189	90	0
190	91	0
191	90	0
192	91	0
193	90	0
194	90	0
195	91	0
196	90	0
197	91	0
198	90	0
199	90	0
200	90	0
201	91	0
202	91	0
203	91	0
204	91	0
205	90	0
206	90	0
207	91	0
208	90	0
209	90	0
210	90	0
211	90	0
212	90	0
213	90	0
214	90	0
215	90	0
216	90	0
217	90	0
218	90	0
