Oscilloscope data. 
Time step = 50,00 nS
Voltage step = 31,25 mV
Zero level = 91

N 	Smpl.	Trig

0	91	0
1	90	0
2	90	0
3	90	0
4	90	0
5	90	0
6	90	0
7	90	0
8	90	0
9	91	0
10	91	0
11	90	0
12	90	0
13	91	0
14	90	0
15	91	0
16	90	0
17	90	0
18	90	0
19	91	0
20	90	0
21	91	0
22	90	0
23	91	0
24	90	0
25	90	0
26	91	0
27	90	0
28	90	0
29	90	0
30	90	0
31	90	0
32	90	0
33	90	0
34	90	0
35	90	0
36	90	0
37	90	0
38	90	0
39	90	0
40	90	0
41	91	0
42	91	0
43	91	0
44	91	0
45	90	0
46	90	0
47	90	0
48	90	0
49	90	0
50	90	0
51	90	0
52	90	0
53	90	0
54	90	0
55	90	0
56	91	0
57	90	0
58	90	0
59	90	0
60	90	0
61	90	0
62	91	0
63	91	0
64	91	0
65	90	0
66	90	0
67	90	0
68	90	0
69	90	0
70	90	0
71	90	0
72	90	0
73	90	0
74	91	0
75	90	0
76	90	0
77	90	0
78	90	0
79	90	0
80	90	0
81	91	0
82	90	0
83	91	0
84	91	0
85	90	0
86	90	0
87	90	0
88	91	0
89	90	0
90	90	0
91	91	0
92	90	0
93	90	0
94	90	0
95	91	0
96	90	0
97	90	0
98	90	0
99	91	0
100	90	0
101	92	0
102	90	0
103	90	0
104	90	0
105	90	0
106	91	0
107	91	0
108	90	0
109	90	0
110	90	0
111	90	0
112	90	0
113	90	0
114	90	0
115	90	0
116	90	0
117	90	0
118	90	0
119	91	0
120	90	0
121	91	0
122	90	0
123	91	0
124	90	0
125	90	0
126	90	0
127	90	0
128	90	0
129	90	0
130	91	0
131	90	0
132	90	0
133	90	0
134	90	0
135	90	0
136	90	0
137	90	0
138	90	0
139	90	0
140	90	0
141	91	0
142	91	0
143	91	0
144	90	0
145	90	0
146	90	0
147	90	0
148	90	0
149	90	0
150	91	0
151	90	0
152	91	0
153	90	0
154	91	0
155	90	0
156	91	0
157	91	0
158	91	0
159	91	0
160	91	0
161	91	0
162	91	0
163	91	0
164	91	0
165	91	0
166	91	0
167	90	0
168	90	0
169	90	0
170	90	0
171	90	0
172	91	0
173	91	0
174	90	0
175	91	0
176	91	0
177	91	0
178	91	0
179	90	0
180	90	0
181	90	0
182	90	0
183	89	0
184	91	0
185	90	0
186	91	0
187	90	0
188	91	0
189	90	0
190	90	0
191	90	0
192	90	0
193	91	0
194	91	0
195	91	0
196	90	0
197	90	0
198	91	0
199	90	0
200	90	0
201	89	0
202	90	0
203	90	0
204	90	0
205	90	0
206	90	0
207	90	0
208	90	0
209	91	0
210	91	0
211	91	0
212	90	0
213	91	0
214	91	0
215	90	0
216	90	0
217	90	0
218	90	0
219	90	0
220	90	0
221	91	0
222	90	0
223	90	0
224	91	0
225	91	0
226	91	0
227	91	0
228	90	0
229	90	0
230	90	0
231	90	0
232	90	0
233	90	0
234	90	0
235	90	0
236	91	0
237	90	0
238	90	0
239	90	0
240	90	0
241	90	0
242	90	0
243	91	0
244	91	0
245	90	0
246	91	0
247	90	0
248	91	0
249	91	0
250	91	0
251	91	0
252	90	0
253	90	0
254	90	0
255	90	0
256	90	0
257	90	0
258	90	0
259	90	0
260	91	0
261	90	0
262	90	0
263	90	0
264	90	0
265	91	0
266	91	0
267	91	0
268	91	0
269	90	0
270	90	0
271	90	0
272	90	0
273	90	0
274	90	0
275	91	0
276	90	0
277	91	0
278	91	0
279	91	0
280	91	0
281	91	0
282	91	0
283	91	0
284	91	0
285	90	0
286	91	0
287	90	0
288	90	0
289	91	0
290	91	0
291	91	0
292	90	0
293	91	0
294	91	0
295	91	0
296	91	0
297	91	0
298	91	0
299	90	0
300	90	0
301	90	0
302	90	0
303	90	0
304	90	0
305	91	0
306	91	0
307	91	0
308	90	0
309	91	0
310	91	0
311	90	0
312	90	0
313	91	0
314	90	0
315	90	0
316	91	0
317	90	0
318	91	0
319	91	0
320	91	0
321	91	0
322	90	0
323	91	0
324	91	0
325	90	0
326	90	0
327	90	0
328	91	0
329	91	0
330	91	0
331	91	0
332	90	0
333	91	0
334	91	0
335	91	0
336	90	0
337	91	0
338	91	0
339	90	0
340	90	0
341	91	0
342	91	0
343	90	0
344	90	0
345	90	0
346	90	0
347	91	0
348	91	0
349	91	0
350	90	0
351	90	0
352	91	0
353	90	0
354	90	0
355	91	0
356	90	0
357	91	0
358	91	0
359	91	0
360	91	0
361	91	0
362	91	0
363	91	0
364	90	0
365	90	0
366	90	0
367	91	0
368	90	0
369	90	0
370	90	0
371	91	0
372	90	0
373	90	0
374	90	0
375	90	0
376	90	0
377	90	0
378	91	0
379	91	0
380	91	0
381	90	0
382	90	0
383	90	0
384	91	0
385	90	0
386	90	0
387	90	0
388	91	0
389	91	0
390	90	0
391	90	0
392	91	0
393	91	0
394	90	0
395	91	0
396	90	0
397	90	0
398	90	0
399	91	0
400	91	0
401	91	0
402	90	0
403	90	0
404	90	0
405	90	0
406	90	0
407	91	0
408	90	0
409	90	0
410	90	0
411	91	0
412	91	0
413	90	0
414	91	0
415	90	0
416	90	0
417	89	0
418	90	0
419	90	0
420	90	0
421	90	0
422	90	0
423	90	0
424	90	0
425	90	0
426	91	0
427	90	0
428	91	0
429	91	0
430	91	0
431	91	0
432	90	0
433	91	0
434	90	0
435	91	0
436	90	0
437	90	0
438	90	0
439	91	0
440	90	0
441	90	0
442	90	0
443	91	0
444	90	0
445	90	0
