Oscilloscope data. 
Time step = 2,000 uS
Voltage step = 31,25 mV
Zero level = 91

N 	Smpl.	Trig

0	29	0
1	130	0
2	88	0
3	54	0
4	151	0
5	29	0
6	130	0
7	88	0
8	54	0
9	151	0
10	29	0
11	130	0
12	88	0
13	54	0
14	151	0
15	29	0
16	130	0
17	89	0
18	54	0
19	150	0
20	29	0
21	130	0
22	89	0
23	54	0
24	150	0
25	29	0
26	130	0
27	88	0
28	54	0
29	151	0
30	28	0
31	130	0
32	88	0
33	54	0
34	151	0
35	29	0
36	130	0
37	89	0
38	54	0
39	151	0
40	28	0
41	130	0
42	88	0
43	54	0
44	151	0
45	29	0
46	130	0
47	88	0
48	54	0
49	151	0
50	29	0
51	130	0
52	88	0
53	54	0
54	150	0
55	28	0
56	130	0
57	88	0
58	54	0
59	151	0
60	29	0
61	130	0
62	89	0
63	54	0
64	151	0
65	29	0
66	130	0
67	88	0
68	54	0
69	151	0
70	29	0
71	130	0
72	88	0
73	54	0
74	151	0
75	28	0
76	130	0
77	89	0
78	54	0
79	151	0
80	29	0
81	130	0
82	89	0
83	54	0
84	150	0
85	29	0
86	130	0
87	87	0
88	54	0
89	152	0
90	29	0
91	130	0
92	88	0
93	54	0
94	151	0
95	29	0
96	130	0
97	88	0
98	54	0
99	152	0
100	29	0
101	130	0
102	88	0
103	54	0
104	151	0
105	29	0
106	130	0
107	88	0
108	56	0
109	150	0
110	29	0
111	132	0
112	86	0
113	56	0
114	150	0
115	28	0
116	133	0
117	84	0
118	59	0
119	149	0
120	27	0
121	135	0
122	81	0
123	62	0
124	148	0
125	26	0
126	138	0
127	77	0
128	66	0
129	145	0
130	26	0
131	141	0
132	72	0
133	70	0
134	142	0
135	26	0
136	145	0
137	66	0
138	78	0
139	138	0
140	27	0
141	148	0
142	60	0
143	84	0
144	133	0
145	29	0
146	150	0
147	53	0
148	91	0
149	126	0
150	30	0
151	153	0
152	46	0
153	100	0
154	118	0
155	35	0
156	155	0
157	41	0
158	109	0
159	110	0
160	41	0
161	155	0
162	35	0
163	119	0
164	98	0
165	48	0
166	153	0
167	30	0
168	129	0
169	87	0
170	58	0
171	149	0
172	27	0
173	138	0
174	75	0
175	69	0
176	142	0
177	26	0
178	146	0
179	62	0
180	82	0
181	133	0
182	29	0
183	151	0
184	50	0
185	96	0
186	120	0
187	34	0
188	155	0
189	40	0
190	111	0
191	106	0
192	44	0
193	155	0
194	32	0
195	126	0
196	89	0
197	56	0
198	149	0
199	27	0
200	139	0
201	73	0
202	72	0
203	139	0
204	27	0
205	149	0
206	56	0
207	91	0
208	126	0
209	32	0
210	155	0
211	42	0
212	109	0
213	108	0
214	43	0
215	154	0
216	30	0
217	128	0
218	87	0
219	60	0
220	148	0
221	26	0
222	142	0
223	67	0
224	79	0
225	134	0
226	29	0
227	153	0
228	48	0
229	101	0
230	115	0
231	38	0
232	155	0
233	34	0
234	123	0
235	93	0
236	56	0
237	149	0
238	26	0
239	142	0
240	68	0
241	78	0
242	134	0
243	29	0
244	153	0
245	46	0
246	103	0
247	112	0
248	41	0
249	154	0
250	32	0
251	128	0
252	86	0
253	62	0
254	145	0
255	26	0
256	146	0
257	59	0
258	89	0
259	126	0
260	33	0
261	155	0
262	38	0
263	115	0
264	99	0
265	50	0
266	151	0
267	27	0
268	139	0
269	70	0
270	77	0
271	134	0
272	29	0
273	153	0
274	44	0
275	107	0
276	107	0
277	45	0
278	153	0
279	29	0
280	134	0
281	75	0
282	72	0
283	137	0
284	27	0
285	153	0
286	47	0
287	104	0
288	110	0
289	43	0
290	154	0
291	29	0
292	133	0
293	77	0
294	71	0
295	138	0
296	28	0
297	152	0
298	46	0
299	105	0
300	108	0
301	45	0
302	153	0
303	28	0
304	136	0
305	72	0
306	76	0
307	134	0
308	29	0
309	154	0
310	42	0
311	113	0
312	101	0
313	50	0
314	150	0
315	27	0
316	143	0
317	63	0
318	86	0
319	126	0
320	34	0
321	155	0
322	35	0
323	123	0
324	89	0
325	62	0
326	144	0
327	26	0
328	150	0
329	51	0
330	101	0
331	112	0
332	42	0
333	154	0
334	29	0
335	137	0
336	72	0
337	78	0
338	131	0
339	30	0
340	155	0
341	37	0
342	119	0
343	91	0
344	59	0
345	145	0
346	26	0
347	150	0
348	51	0
349	101	0
350	111	0
351	44	0
352	152	0
353	27	0
354	139	0
355	68	0
356	84	0
357	126	0
358	34	0
359	156	0
360	33	0
361	127	0
362	83	0
363	69	0
364	139	0
365	28	0
366	153	0
367	42	0
368	114	0
369	97	0
370	56	0
371	147	0
372	26	0
373	149	0
374	52	0
375	102	0
376	109	0
377	46	0
378	152	0
379	26	0
380	143	0
381	61	0
382	91	0
383	118	0
384	38	0
385	154	0
386	29	0
387	137	0
388	70	0
389	82	0
390	127	0
391	34	0
392	156	0
393	33	0
394	130	0
395	78	0
396	74	0
397	133	0
398	30	0
399	155	0
400	35	0
401	126	0
402	83	0
403	69	0
404	137	0
405	29	0
406	154	0
407	38	0
408	120	0
409	88	0
410	65	0
411	141	0
412	28	0
413	154	0
414	40	0
415	118	0
416	92	0
417	62	0
418	141	0
419	27	0
420	153	0
421	40	0
422	118	0
423	92	0
424	62	0
425	142	0
426	27	0
427	154	0
428	41	0
429	118	0
430	90	0
431	63	0
432	142	0
433	29	0
434	154	0
435	40	0
436	120	0
437	87	0
438	66	0
439	139	0
440	29	0
441	154	0
442	36	0
443	124	0
444	84	0
445	70	0
446	135	0
447	31	0
448	155	0
449	34	0
450	128	0
451	78	0
452	76	0
453	131	0
454	34	0
455	156	0
456	30	0
457	134	0
458	70	0
459	85	0
460	122	0
461	38	0
462	154	0
463	29	0
464	141	0
465	62	0
466	94	0
467	114	0
468	45	0
469	151	0
470	26	0
471	147	0
472	52	0
473	104	0
474	102	0
475	54	0
476	146	0
477	27	0
478	152	0
479	42	0
480	118	0
481	89	0
482	66	0
483	137	0
484	30	0
485	155	0
486	34	0
487	131	0
488	74	0
489	80	0
490	125	0
491	37	0
492	154	0
493	27	0
494	142	0
495	58	0
496	99	0
497	109	0
498	49	0
499	148	0
500	26	0
501	151	0
502	43	0
503	117	0
504	89	0
505	66	0
506	136	0
507	30	0
508	155	0
509	32	0
510	134	0
511	69	0
512	88	0
513	118	0
514	42	0
515	152	0
516	26	0
517	148	0
518	48	0
519	110	0
520	95	0
521	61	0
522	140	0
523	30	0
524	155	0
525	34	0
526	133	0
527	71	0
528	86	0
529	119	0
530	42	0
531	151	0
532	27	0
533	149	0
534	48	0
535	112	0
536	94	0
537	64	0
538	137	0
539	30	0
540	155	0
541	31	0
542	136	0
543	65	0
544	93	0
545	113	0
546	48	0
547	149	0
548	26	0
549	153	0
550	40	0
551	122	0
552	82	0
553	76	0
554	127	0
555	37	0
556	154	0
557	27	0
558	146	0
559	51	0
560	109	0
561	95	0
562	62	0
563	138	0
564	30	0
565	155	0
566	30	0
567	138	0
568	62	0
569	96	0
570	107	0
571	53	0
572	145	0
573	28	0
574	154	0
575	35	0
576	132	0
577	70	0
578	88	0
579	115	0
580	46	0
581	149	0
582	26	0
583	153	0
584	38	0
585	126	0
586	77	0
587	82	0
588	121	0
589	42	0
590	150	0
591	26	0
592	152	0
593	41	0
594	123	0
595	80	0
596	78	0
597	124	0
598	40	0
599	151	0
600	26	0
601	150	0
602	42	0
603	121	0
604	80	0
605	78	0
606	124	0
607	40	0
608	152	0
609	26	0
610	152	0
611	41	0
612	123	0
613	79	0
614	81	0
615	121	0
616	43	0
617	150	0
618	26	0
619	152	0
620	38	0
621	127	0
622	73	0
623	86	0
624	116	0
625	47	0
626	148	0
627	27	0
628	154	0
629	34	0
630	133	0
631	65	0
632	94	0
633	107	0
634	54	0
635	142	0
636	29	0
637	155	0
638	30	0
639	141	0
640	55	0
641	105	0
