Oscilloscope data. 
Time step = 50,00 nS
Voltage step = 31,25 mV
Zero level = 91

N 	Smpl.	Trig

0	116	0
1	117	0
2	117	0
3	116	0
4	117	0
5	117	0
6	117	0
7	117	0
8	116	0
9	117	0
10	117	0
11	117	0
12	116	0
13	116	0
14	117	0
15	116	0
16	116	0
17	116	0
18	116	0
19	117	0
20	117	0
21	116	0
22	116	0
23	116	0
24	116	0
25	117	0
26	117	0
27	117	0
28	116	0
29	117	0
30	116	0
31	117	0
32	117	0
33	117	0
34	116	0
35	117	0
36	116	0
37	116	0
38	117	0
39	117	0
40	117	0
41	116	0
42	116	0
43	116	0
44	116	0
45	116	0
46	116	0
47	116	0
48	116	0
49	117	0
50	116	0
51	117	0
52	117	0
53	116	0
54	116	0
55	116	0
56	117	0
57	116	0
58	117	0
59	116	0
60	117	0
61	0	0
62	0	0
63	0	0
64	0	0
65	0	0
66	0	0
67	0	0
68	0	0
69	0	0
70	0	0
71	0	0
72	0	0
73	0	0
74	0	0
75	0	0
76	0	0
77	0	0
78	0	0
79	0	0
80	0	0
81	0	0
82	0	0
83	0	0
84	0	0
85	0	0
86	0	0
87	0	0
88	0	0
89	0	0
90	0	0
91	0	0
92	0	0
93	0	0
94	0	0
95	0	0
96	0	0
97	0	0
98	0	0
99	0	0
100	0	0
101	119	0
102	117	0
103	117	0
104	117	0
105	116	0
106	117	0
107	117	0
108	117	0
109	117	0
110	116	0
111	117	0
112	116	0
113	116	0
114	116	0
115	117	0
116	117	0
117	117	0
118	117	0
119	117	0
120	116	0
121	116	0
122	117	0
123	116	0
124	116	0
125	117	0
126	116	0
127	116	0
128	117	0
129	116	0
130	116	0
131	117	0
132	117	0
133	117	0
134	117	0
135	116	0
136	117	0
137	116	0
138	116	0
139	116	0
140	117	0
141	116	0
142	117	0
143	116	0
144	116	0
145	117	0
146	117	0
147	117	0
148	117	0
149	116	0
150	116	0
151	116	0
152	116	0
153	116	0
154	116	0
155	116	0
156	117	0
157	117	0
158	117	0
159	117	0
160	116	0
161	116	0
162	116	0
163	116	0
164	117	0
165	116	0
166	116	0
167	117	0
168	116	0
169	116	0
170	116	0
171	116	0
172	116	0
173	116	0
174	116	0
175	116	0
176	117	0
177	116	0
178	117	0
179	116	0
180	117	0
181	116	0
182	117	0
183	116	0
184	116	0
185	116	0
186	117	0
187	117	0
188	116	0
189	116	0
190	116	0
191	116	0
192	117	0
193	117	0
194	116	0
195	117	0
196	116	0
197	117	0
198	117	0
199	116	0
200	116	0
201	116	0
202	116	0
203	117	0
204	117	0
205	116	0
206	116	0
207	117	0
208	117	0
209	116	0
210	116	0
211	117	0
212	117	0
213	117	0
214	116	0
215	116	0
216	116	0
217	117	0
218	116	0
219	116	0
220	117	0
221	116	0
222	117	0
223	117	0
224	117	0
225	117	0
226	116	0
227	116	0
228	117	0
229	116	0
230	116	0
231	116	0
232	117	0
233	117	0
234	116	0
235	116	0
236	117	0
237	116	0
238	117	0
239	116	0
240	116	0
241	116	0
242	116	0
243	116	0
244	117	0
245	117	0
246	117	0
247	117	0
248	117	0
249	117	0
250	116	0
251	117	0
252	116	0
253	116	0
254	116	0
255	116	0
256	116	0
257	117	0
258	116	0
259	116	0
260	117	0
261	0	0
262	0	0
263	0	0
264	0	0
265	0	0
266	0	0
267	0	0
268	0	0
269	0	0
270	0	0
271	0	0
272	0	0
273	0	0
274	0	0
275	0	0
276	0	0
277	0	0
278	0	0
279	0	0
280	0	0
281	0	0
282	0	0
283	0	0
284	0	0
285	0	0
286	0	0
287	0	0
288	0	0
289	0	0
290	0	0
291	0	0
292	0	0
293	0	0
294	0	0
295	0	0
296	0	0
297	0	0
298	0	0
299	0	0
300	0	0
301	119	0
302	117	0
303	116	0
304	116	0
305	116	0
306	116	0
307	117	0
308	117	0
309	117	0
310	116	0
311	116	0
312	116	0
313	117	0
314	117	0
315	116	0
316	117	0
317	116	0
318	117	0
319	116	0
320	117	0
321	117	0
322	117	0
323	117	0
324	117	0
325	116	0
326	117	0
327	117	0
328	117	0
329	117	0
330	116	0
331	117	0
332	116	0
333	117	0
334	117	0
335	117	0
336	117	0
337	117	0
338	116	0
339	116	0
340	117	0
341	116	0
342	116	0
343	117	0
344	117	0
345	117	0
346	116	0
347	116	0
348	116	0
349	116	0
350	116	0
351	117	0
352	117	0
353	117	0
354	117	0
355	116	0
356	117	0
357	116	0
358	117	0
359	116	0
360	117	0
361	116	0
362	116	0
363	117	0
364	116	0
365	116	0
366	117	0
367	117	0
368	116	0
369	117	0
370	116	0
371	116	0
372	117	0
373	116	0
374	116	0
375	116	0
376	116	0
377	116	0
378	117	0
379	117	0
380	116	0
381	117	0
382	117	0
383	116	0
384	116	0
385	116	0
386	116	0
387	116	0
388	116	0
389	116	0
390	117	0
391	117	0
392	116	0
393	116	0
394	116	0
395	116	0
396	116	0
397	117	0
398	117	0
399	116	0
400	117	0
401	116	0
402	116	0
403	116	0
404	117	0
405	117	0
406	116	0
407	116	0
408	116	0
409	117	0
410	117	0
411	117	0
412	116	0
413	116	0
414	117	0
415	116	0
416	116	0
417	116	0
418	116	0
419	116	0
420	117	0
421	117	0
422	116	0
423	117	0
424	117	0
425	116	0
426	116	0
427	116	0
428	116	0
429	116	0
430	117	0
431	117	0
432	117	0
433	117	0
434	117	0
435	117	0
436	117	0
437	117	0
438	117	0
439	116	0
440	116	0
441	116	0
442	116	0
443	117	0
444	116	0
445	116	0
446	117	0
447	117	0
448	116	0
449	117	0
450	116	0
451	116	0
452	116	0
453	116	0
454	116	0
455	116	0
456	116	0
457	117	0
458	117	0
459	116	0
460	116	0
461	0	0
462	0	0
463	0	0
464	0	0
465	0	0
466	0	0
467	0	0
468	0	0
469	0	0
470	0	0
471	0	0
472	0	0
473	0	0
474	0	0
475	0	0
476	0	0
477	0	0
478	0	0
479	0	0
480	0	0
481	0	0
482	0	0
483	0	0
484	0	0
485	0	0
486	0	0
487	0	0
488	0	0
489	0	0
490	0	0
491	0	0
492	0	0
493	0	0
494	0	0
495	0	0
496	0	0
497	0	0
498	0	0
499	0	0
500	0	0
501	119	0
502	117	0
503	116	0
504	117	0
505	117	0
506	117	0
507	117	0
508	117	0
509	116	0
510	117	0
511	116	0
512	117	0
513	116	0
514	116	0
515	116	0
516	117	0
517	116	0
518	117	0
519	117	0
520	117	0
521	117	0
522	116	0
523	117	0
524	117	0
525	116	0
526	117	0
527	117	0
528	117	0
529	117	0
530	117	0
531	117	0
532	117	0
533	117	0
534	117	0
535	116	0
536	117	0
537	117	0
538	116	0
539	117	0
540	116	0
541	117	0
542	116	0
543	116	0
544	116	0
545	116	0
546	117	0
547	116	0
548	116	0
549	116	0
550	117	0
551	117	0
552	117	0
553	117	0
554	117	0
555	117	0
556	116	0
557	117	0
558	117	0
559	117	0
560	117	0
561	116	0
562	117	0
563	117	0
564	116	0
565	116	0
566	117	0
567	116	0
568	116	0
569	116	0
570	116	0
571	116	0
572	116	0
573	116	0
574	116	0
575	116	0
576	116	0
577	117	0
578	116	0
579	116	0
580	116	0
581	117	0
582	117	0
583	116	0
584	117	0
585	116	0
586	117	0
587	116	0
588	116	0
589	116	0
590	116	0
591	116	0
592	117	0
593	117	0
594	116	0
595	117	0
596	116	0
597	116	0
598	117	0
599	117	0
600	116	0
601	117	0
602	116	0
603	116	0
604	116	0
605	117	0
606	116	0
607	116	0
608	117	0
609	117	0
610	116	0
611	116	0
612	116	0
613	117	0
614	116	0
615	116	0
616	116	0
617	117	0
618	116	0
619	117	0
620	116	0
621	116	0
622	116	0
623	117	0
624	116	0
625	116	0
626	116	0
627	117	0
628	116	0
629	116	0
630	116	0
631	116	0
632	117	0
633	116	0
634	116	0
635	116	0
636	117	0
637	117	0
638	117	0
639	116	0
640	117	0
641	117	0
642	117	0
643	116	0
644	116	0
645	116	0
646	116	0
647	116	0
648	116	0
649	116	0
650	117	0
651	116	0
652	116	0
653	116	0
654	116	0
655	116	0
656	116	0
657	116	0
658	116	0
659	117	0
660	117	0
661	0	0
662	0	0
663	0	0
664	0	0
665	0	0
666	0	0
667	0	0
668	0	0
669	0	0
670	0	0
671	0	0
672	0	0
673	0	0
674	0	0
675	0	0
676	0	0
677	0	0
678	0	0
679	0	0
680	0	0
681	0	0
682	0	0
683	0	0
684	0	0
685	0	0
686	0	0
687	0	0
688	0	0
689	0	0
690	0	0
691	0	0
692	0	0
693	0	0
694	0	0
695	0	0
696	0	0
697	0	0
698	0	0
699	0	0
700	0	0
701	119	0
702	117	0
703	117	0
704	117	0
705	116	0
706	117	0
707	117	0
708	117	0
709	116	0
710	117	0
711	116	0
712	116	0
713	116	0
714	117	0
715	116	0
716	117	0
717	117	0
718	117	0
719	117	0
720	117	0
721	116	0
722	117	0
723	116	0
724	116	0
725	117	0
726	116	0
727	117	0
728	117	0
729	116	0
730	116	0
731	117	0
732	117	0
733	116	0
734	117	0
735	117	0
736	116	0
737	117	0
738	116	0
739	116	0
740	117	0
741	117	0
742	117	0
743	116	0
744	116	0
745	116	0
746	117	0
747	116	0
748	116	0
749	117	0
750	117	0
751	116	0
752	116	0
753	116	0
754	116	0
755	116	0
756	117	0
757	117	0
758	116	0
759	116	0
760	116	0
761	117	0
762	117	0
763	117	0
764	117	0
765	116	0
766	116	0
767	117	0
768	117	0
769	116	0
770	116	0
771	116	0
772	116	0
773	117	0
774	116	0
775	116	0
776	117	0
777	116	0
778	117	0
779	117	0
780	117	0
781	117	0
782	116	0
783	117	0
784	116	0
785	116	0
786	116	0
787	117	0
788	117	0
789	116	0
790	116	0
791	116	0
792	116	0
793	116	0
794	117	0
795	117	0
796	117	0
797	116	0
798	116	0
799	117	0
800	116	0
801	116	0
802	117	0
803	116	0
804	116	0
805	117	0
806	116	0
807	117	0
808	117	0
809	116	0
810	116	0
811	116	0
812	116	0
813	116	0
814	116	0
815	116	0
816	116	0
817	116	0
818	116	0
819	116	0
820	117	0
821	116	0
822	117	0
823	116	0
824	116	0
825	117	0
826	117	0
827	116	0
828	117	0
829	116	0
830	116	0
831	116	0
832	116	0
833	116	0
834	117	0
835	116	0
836	116	0
837	116	0
838	116	0
839	116	0
840	116	0
841	116	0
842	116	0
843	116	0
844	116	0
845	116	0
846	116	0
847	116	0
848	116	0
849	116	0
850	116	0
851	116	0
852	116	0
853	116	0
854	116	0
855	117	0
856	116	0
857	116	0
858	117	0
859	117	0
860	116	0
861	0	0
862	0	0
863	0	0
864	0	0
865	0	0
866	0	0
867	0	0
868	0	0
869	0	0
870	0	0
871	0	0
872	0	0
873	0	0
874	0	0
875	0	0
876	0	0
877	0	0
878	0	0
879	0	0
880	0	0
881	0	0
882	0	0
883	0	0
884	0	0
885	0	0
886	0	0
887	0	0
888	0	0
889	0	0
890	0	0
891	0	0
892	0	0
893	0	0
894	0	0
895	0	0
896	0	0
897	0	0
898	0	0
899	0	0
900	0	0
901	119	0
902	117	0
903	117	0
904	117	0
905	117	0
906	117	0
907	117	0
908	117	0
909	116	0
910	117	0
911	117	0
912	116	0
913	117	0
914	117	0
915	116	0
916	116	0
917	116	0
918	116	0
919	116	0
920	117	0
921	116	0
922	117	0
923	117	0
924	117	0
925	117	0
926	117	0
927	117	0
928	117	0
929	116	0
930	117	0
931	116	0
932	116	0
933	116	0
934	116	0
935	117	0
936	117	0
937	117	0
938	117	0
939	117	0
940	116	0
941	116	0
942	116	0
943	117	0
944	116	0
945	116	0
946	116	0
947	117	0
948	117	0
949	117	0
950	116	0
951	116	0
952	116	0
953	116	0
954	116	0
955	116	0
956	117	0
957	116	0
958	117	0
959	116	0
960	117	0
961	117	0
962	117	0
963	116	0
964	116	0
965	116	0
966	116	0
967	117	0
968	117	0
969	116	0
970	117	0
971	117	0
972	117	0
973	117	0
974	117	0
975	116	0
976	116	0
977	116	0
978	116	0
979	117	0
980	116	0
981	116	0
982	116	0
983	117	0
984	116	0
985	116	0
986	116	0
987	117	0
988	117	0
989	117	0
990	116	0
991	116	0
992	116	0
993	116	0
994	116	0
995	116	0
996	116	0
997	117	0
998	117	0
999	116	0
