Oscilloscope data. 
Time step = 500,0 nS
Voltage step = 31,25 mV
Zero level = 91

N 	Smpl.	Trig

0	79	0
1	147	0
2	139	0
3	64	0
4	27	0
5	78	0
6	147	0
7	139	0
8	65	0
9	27	0
10	78	0
11	147	0
12	139	0
13	65	0
14	27	0
15	78	0
16	147	0
17	139	0
18	64	0
19	27	0
20	78	0
21	147	0
22	139	0
23	64	0
24	27	0
25	79	0
26	146	0
27	139	0
28	65	0
29	27	0
30	78	0
31	147	0
32	139	0
33	64	0
34	27	0
35	79	0
36	146	0
37	139	0
38	64	0
39	27	0
40	77	0
41	147	0
42	139	0
43	65	0
44	27	0
45	78	0
46	147	0
47	139	0
48	65	0
49	27	0
50	78	0
51	147	0
52	139	0
53	64	0
54	27	0
55	79	0
56	146	0
57	139	0
58	64	0
59	27	0
60	77	0
61	147	0
62	139	0
63	64	0
64	27	0
65	78	0
66	146	0
67	139	0
68	65	0
69	27	0
70	78	0
71	147	0
72	139	0
73	64	0
74	27	0
75	77	0
76	146	0
77	139	0
78	65	0
79	27	0
80	77	0
81	145	0
82	139	0
83	64	0
84	27	0
85	78	0
86	146	0
87	139	0
88	65	0
89	27	0
90	79	0
91	147	0
92	139	0
93	65	0
94	27	0
95	78	0
96	146	0
97	139	0
98	65	0
99	27	0
100	78	0
101	147	0
102	139	0
103	64	0
104	27	0
105	79	0
106	147	0
107	139	0
108	64	0
109	27	0
110	79	0
111	147	0
112	138	0
113	64	0
114	28	0
115	80	0
116	148	0
117	137	0
118	63	0
119	28	0
120	81	0
121	149	0
122	136	0
123	60	0
124	28	0
125	84	0
126	151	0
127	133	0
128	59	0
129	28	0
130	87	0
131	151	0
132	131	0
133	56	0
134	30	0
135	91	0
136	152	0
137	129	0
138	52	0
139	31	0
140	94	0
141	153	0
142	125	0
143	49	0
144	32	0
145	99	0
146	155	0
147	121	0
148	46	0
149	35	0
150	103	0
151	155	0
152	116	0
153	41	0
154	38	0
155	109	0
156	155	0
157	111	0
158	38	0
159	41	0
160	115	0
161	155	0
162	104	0
163	35	0
164	45	0
165	121	0
166	155	0
167	97	0
168	32	0
169	51	0
170	127	0
171	153	0
172	90	0
173	29	0
174	58	0
175	133	0
176	149	0
177	81	0
178	28	0
179	65	0
180	139	0
181	145	0
182	73	0
183	27	0
184	73	0
185	145	0
186	140	0
187	65	0
188	27	0
189	83	0
190	151	0
191	133	0
192	56	0
193	30	0
194	93	0
195	153	0
196	124	0
197	48	0
198	35	0
199	103	0
200	155	0
201	115	0
202	41	0
203	40	0
204	113	0
205	155	0
206	104	0
207	35	0
208	47	0
209	124	0
210	153	0
211	91	0
212	30	0
213	57	0
214	134	0
215	148	0
216	80	0
217	27	0
218	68	0
219	143	0
220	143	0
221	67	0
222	27	0
223	81	0
224	149	0
225	132	0
226	56	0
227	31	0
228	95	0
229	154	0
230	121	0
231	44	0
232	38	0
233	109	0
234	156	0
235	107	0
236	36	0
237	47	0
238	123	0
239	153	0
240	92	0
241	29	0
242	58	0
243	135	0
244	148	0
245	76	0
246	27	0
247	73	0
248	145	0
249	139	0
250	62	0
251	28	0
252	89	0
253	153	0
254	125	0
255	48	0
256	35	0
257	105	0
258	155	0
259	110	0
260	37	0
261	44	0
262	123	0
263	153	0
264	91	0
265	29	0
266	59	0
267	137	0
268	147	0
269	74	0
270	27	0
271	76	0
272	148	0
273	135	0
274	56	0
275	30	0
276	95	0
277	155	0
278	119	0
279	41	0
280	39	0
281	115	0
282	155	0
283	99	0
284	32	0
285	53	0
286	131	0
287	149	0
288	79	0
289	27	0
290	71	0
291	145	0
292	138	0
293	59	0
294	29	0
295	93	0
296	153	0
297	121	0
298	43	0
299	39	0
300	113	0
301	155	0
302	99	0
303	32	0
304	55	0
305	133	0
306	148	0
307	76	0
308	27	0
309	75	0
310	147	0
311	134	0
312	55	0
313	31	0
314	98	0
315	155	0
316	114	0
317	39	0
318	43	0
319	121	0
320	153	0
321	91	0
322	29	0
323	62	0
324	140	0
325	143	0
326	67	0
327	28	0
328	87	0
329	153	0
330	124	0
331	45	0
332	37	0
333	111	0
334	155	0
335	100	0
336	32	0
337	55	0
338	133	0
339	147	0
340	74	0
341	27	0
342	79	0
343	149	0
344	130	0
345	50	0
346	33	0
347	106	0
348	156	0
349	105	0
350	33	0
351	51	0
352	130	0
353	149	0
354	78	0
355	27	0
356	76	0
357	148	0
358	132	0
359	53	0
360	32	0
361	104	0
362	155	0
363	105	0
364	33	0
365	51	0
366	131	0
367	149	0
368	77	0
369	27	0
370	77	0
371	149	0
372	131	0
373	51	0
374	35	0
375	107	0
376	155	0
377	103	0
378	32	0
379	55	0
380	133	0
381	147	0
382	71	0
383	27	0
384	83	0
385	152	0
386	125	0
387	45	0
388	37	0
389	113	0
390	155	0
391	95	0
392	28	0
393	61	0
394	140	0
395	142	0
396	64	0
397	28	0
398	93	0
399	155	0
