Oscilloscope data. 
Time step = 1,000 uS
Voltage step = 31,25 mV
Zero level = 91

N 	Smpl.	Trig

0	71	0
1	152	0
2	111	0
3	31	0
4	71	0
5	152	0
6	111	0
7	31	0
8	71	0
9	152	0
10	111	0
11	29	0
12	71	0
13	152	0
14	111	0
15	29	0
16	71	0
17	152	0
18	111	0
19	29	0
20	71	0
21	152	0
22	111	0
23	29	0
24	71	0
25	152	0
26	111	0
27	31	0
28	71	0
29	152	0
30	111	0
31	30	0
32	71	0
33	152	0
34	111	0
35	29	0
36	71	0
37	152	0
38	111	0
39	30	0
40	71	0
41	152	0
42	111	0
43	31	0
44	71	0
45	152	0
46	111	0
47	30	0
48	71	0
49	152	0
50	111	0
51	29	0
52	71	0
53	152	0
54	111	0
55	30	0
56	71	0
57	152	0
58	111	0
59	29	0
60	71	0
61	152	0
62	111	0
63	31	0
64	72	0
65	152	0
66	111	0
67	30	0
68	71	0
69	152	0
70	111	0
71	29	0
72	71	0
73	152	0
74	111	0
75	30	0
76	71	0
77	152	0
78	111	0
79	29	0
80	71	0
81	153	0
82	111	0
83	31	0
84	71	0
85	152	0
86	111	0
87	29	0
88	71	0
89	151	0
90	111	0
91	30	0
92	71	0
93	152	0
94	111	0
95	31	0
96	72	0
97	152	0
98	111	0
99	30	0
100	71	0
101	152	0
102	111	0
103	29	0
104	71	0
105	152	0
106	111	0
107	29	0
108	72	0
109	152	0
110	111	0
111	31	0
112	72	0
113	152	0
114	109	0
115	29	0
116	74	0
117	152	0
118	108	0
119	29	0
120	75	0
121	153	0
122	107	0
123	28	0
124	76	0
125	154	0
126	104	0
127	28	0
128	79	0
129	155	0
130	103	0
131	27	0
132	81	0
133	155	0
134	99	0
135	27	0
136	84	0
137	155	0
138	96	0
139	27	0
140	87	0
141	155	0
142	93	0
143	27	0
144	91	0
145	155	0
146	89	0
147	27	0
148	95	0
149	155	0
150	85	0
151	27	0
152	99	0
153	155	0
154	81	0
155	28	0
156	104	0
157	155	0
158	76	0
159	29	0
160	109	0
161	152	0
162	71	0
163	31	0
164	114	0
165	151	0
166	65	0
167	33	0
168	119	0
169	149	0
170	60	0
171	35	0
172	125	0
173	145	0
174	55	0
175	39	0
176	130	0
177	141	0
178	50	0
179	43	0
180	135	0
181	136	0
182	44	0
183	49	0
184	140	0
185	131	0
186	40	0
187	55	0
188	145	0
189	125	0
190	36	0
191	61	0
192	148	0
193	118	0
194	32	0
195	68	0
196	152	0
197	109	0
198	29	0
199	76	0
200	155	0
201	101	0
202	27	0
203	85	0
204	155	0
205	92	0
206	27	0
207	95	0
208	155	0
209	83	0
210	28	0
211	104	0
212	153	0
213	74	0
214	31	0
215	113	0
216	151	0
217	63	0
218	35	0
219	123	0
220	145	0
221	56	0
222	39	0
223	131	0
224	139	0
225	47	0
226	47	0
227	140	0
228	131	0
229	40	0
230	55	0
231	147	0
232	121	0
233	33	0
234	67	0
235	151	0
236	111	0
237	28	0
238	78	0
239	155	0
240	99	0
241	27	0
242	91	0
243	156	0
244	87	0
245	27	0
246	103	0
247	153	0
248	73	0
249	31	0
250	115	0
251	149	0
252	61	0
253	36	0
254	127	0
255	143	0
256	49	0
257	44	0
258	137	0
259	132	0
260	40	0
261	55	0
262	145	0
263	120	0
264	33	0
265	68	0
266	152	0
267	107	0
268	28	0
269	83	0
270	155	0
271	92	0
272	27	0
273	97	0
274	155	0
275	77	0
276	29	0
277	112	0
278	151	0
279	63	0
280	36	0
281	127	0
282	143	0
283	49	0
284	46	0
285	139	0
286	131	0
287	39	0
288	59	0
289	148	0
290	116	0
291	31	0
292	74	0
293	154	0
294	99	0
295	27	0
296	92	0
297	155	0
298	83	0
299	28	0
300	108	0
301	152	0
302	65	0
303	35	0
304	124	0
305	144	0
306	51	0
307	45	0
308	139	0
309	131	0
310	39	0
311	59	0
312	149	0
313	115	0
314	30	0
315	77	0
316	155	0
317	96	0
318	27	0
319	96	0
320	155	0
321	76	0
322	30	0
323	115	0
324	149	0
325	59	0
326	39	0
327	132	0
328	137	0
329	43	0
330	53	0
331	145	0
332	121	0
333	32	0
334	71	0
335	153	0
336	100	0
337	27	0
338	92	0
339	155	0
340	80	0
341	29	0
342	112	0
343	149	0
344	59	0
345	38	0
346	131	0
347	137	0
348	44	0
349	53	0
350	146	0
351	119	0
352	31	0
353	73	0
354	154	0
355	98	0
356	27	0
357	95	0
358	155	0
359	75	0
360	31	0
361	117	0
362	147	0
363	55	0
364	41	0
365	137	0
366	132	0
367	39	0
368	61	0
369	151	0
370	111	0
371	28	0
372	83	0
373	155	0
374	87	0
375	27	0
376	107	0
377	151	0
378	63	0
379	37	0
380	129	0
381	139	0
382	44	0
383	53	0
384	146	0
385	119	0
386	31	0
387	75	0
388	155	0
389	94	0
390	27	0
391	101	0
392	153	0
393	68	0
394	35	0
395	125	0
396	141	0
397	47	0
398	51	0
399	144	0
400	121	0
401	31	0
402	73	0
403	155	0
404	95	0
405	27	0
406	100	0
407	153	0
408	69	0
409	34	0
410	126	0
411	141	0
412	46	0
413	51	0
414	145	0
415	119	0
416	31	0
417	76	0
418	155	0
419	91	0
420	27	0
421	104	0
422	152	0
423	64	0
424	36	0
425	129	0
426	137	0
427	42	0
428	56	0
429	148	0
430	113	0
431	28	0
432	83	0
433	155	0
434	84	0
435	29	0
436	112	0
437	149	0
438	56	0
439	43	0
440	137	0
441	129	0
442	36	0
443	67	0
444	153	0
445	101	0
446	27	0
447	96	0
448	155	0
449	71	0
450	34	0
451	125	0
452	141	0
453	45	0
454	53	0
455	147	0
456	115	0
457	29	0
458	82	0
459	155	0
460	85	0
461	29	0
462	113	0
463	148	0
464	55	0
465	44	0
466	140	0
467	126	0
468	33	0
469	71	0
470	155	0
471	95	0
472	27	0
473	104	0
474	152	0
475	63	0
476	38	0
477	133	0
478	133	0
479	39	0
480	63	0
481	152	0
482	104	0
483	28	0
484	96	0
485	154	0
486	71	0
487	33	0
488	127	0
489	139	0
490	42	0
491	57	0
492	149	0
493	109	0
494	27	0
495	91	0
496	155	0
497	75	0
498	32	0
499	123	0
500	141	0
501	44	0
502	54	0
503	148	0
504	111	0
505	28	0
506	87	0
507	155	0
508	76	0
509	31	0
510	123	0
511	142	0
512	46	0
513	53	0
514	148	0
515	112	0
516	28	0
517	88	0
518	155	0
519	76	0
520	31	0
521	123	0
522	141	0
523	44	0
524	55	0
525	149	0
526	111	0
527	28	0
528	91	0
529	155	0
530	72	0
531	33	0
532	127	0
533	138	0
534	41	0
535	59	0
536	151	0
537	105	0
538	27	0
539	96	0
540	153	0
541	67	0
542	36	0
543	132	0
544	133	0
545	37	0
546	65	0
547	153	0
548	98	0
549	27	0
550	105	0
551	151	0
552	59	0
553	42	0
554	139	0
555	125	0
556	33	0
557	75	0
558	155	0
559	87	0
560	28	0
561	115	0
562	145	0
563	50	0
564	49	0
565	145	0
566	115	0
567	28	0
568	88	0
569	155	0
570	75	0
571	33	0
572	127	0
573	137	0
574	40	0
575	61	0
576	152	0
577	100	0
578	27	0
579	103	0
580	151	0
581	59	0
582	42	0
583	139	0
584	124	0
585	31	0
586	78	0
587	156	0
588	84	0
589	29	0
590	120	0
591	143	0
592	45	0
593	55	0
594	150	0
595	107	0
596	27	0
597	97	0
598	153	0
599	64	0
600	39	0
601	137	0
602	128	0
603	33	0
604	75	0
605	155	0
606	85	0
607	30	0
608	119	0
609	143	0
610	45	0
611	55	0
612	151	0
613	106	0
614	27	0
615	99	0
616	153	0
617	61	0
618	41	0
619	139	0
620	124	0
621	32	0
622	79	0
623	155	0
624	80	0
625	31	0
626	124	0
627	139	0
628	40	0
629	63	0
630	152	0
631	97	0
632	27	0
633	108	0
634	149	0
635	53	0
636	48	0
637	145	0
638	115	0
639	27	0
640	91	0
641	155	0
642	67	0
643	37	0
644	135	0
645	128	0
646	32	0
647	76	0
648	155	0
649	82	0
650	31	0
651	123	0
652	140	0
653	41	0
654	62	0
655	153	0
656	96	0
657	27	0
658	110	0
659	147	0
660	51	0
661	51	0
662	148	0
663	110	0
664	27	0
665	97	0
666	152	0
667	61	0
668	41	0
669	141	0
670	121	0
671	29	0
672	85	0
673	155	0
674	71	0
675	35	0
676	133	0
677	131	0
678	33	0
679	75	0
680	155	0
681	83	0
682	31	0
683	124	0
684	138	0
685	39	0
686	65	0
687	155	0
688	91	0
689	28	0
690	116	0
691	144	0
692	44	0
693	58	0
694	152	0
695	99	0
696	27	0
697	109	0
698	147	0
699	50	0
700	51	0
701	149	0
702	107	0
703	27	0
704	103	0
705	151	0
706	55	0
707	47	0
708	145	0
709	112	0
710	27	0
711	96	0
712	153	0
713	59	0
714	44	0
715	143	0
716	117	0
717	28	0
718	92	0
719	153	0
720	63	0
721	41	0
722	141	0
723	120	0
724	29	0
725	88	0
726	155	0
727	67	0
728	39	0
729	139	0
730	123	0
731	31	0
732	86	0
733	155	0
734	68	0
735	38	0
736	137	0
737	124	0
738	31	0
739	84	0
740	155	0
741	70	0
742	37	0
743	136	0
744	124	0
745	31	0
746	84	0
747	155	0
748	69	0
749	37	0
750	137	0
751	124	0
752	31	0
753	84	0
754	155	0
755	68	0
756	38	0
757	137	0
758	123	0
759	31	0
760	87	0
761	155	0
762	67	0
763	40	0
764	139	0
765	120	0
766	29	0
767	91	0
768	153	0
769	64	0
770	41	0
771	143	0
772	117	0
773	28	0
774	94	0
775	153	0
776	59	0
777	44	0
778	144	0
779	113	0
780	28	0
781	99	0
782	151	0
783	55	0
784	48	0
785	148	0
786	107	0
787	27	0
788	105	0
789	148	0
790	50	0
791	54	0
792	151	0
793	100	0
794	27	0
795	112	0
796	145	0
797	44	0
798	60	0
799	153	0
800	92	0
801	28	0
802	120	0
803	139	0
804	39	0
805	68	0
806	155	0
807	83	0
808	31	0
809	128	0
810	133	0
811	34	0
812	78	0
813	155	0
814	73	0
815	36	0
816	136	0
817	124	0
818	29	0
819	88	0
820	154	0
821	63	0
822	43	0
823	144	0
824	113	0
825	27	0
826	101	0
827	151	0
828	51	0
829	52	0
830	150	0
831	100	0
832	27	0
833	113	0
834	144	0
835	42	0
836	63	0
837	155	0
838	87	0
839	31	0
840	127	0
841	133	0
842	34	0
843	78	0
844	155	0
845	71	0
846	37	0
847	139	0
848	121	0
849	29	0
850	93	0
851	152	0
852	57	0
853	48	0
854	148	0
855	106	0
856	27	0
857	111	0
858	145	0
859	43	0
860	63	0
861	154	0
862	87	0
863	31	0
864	127	0
865	133	0
866	33	0
867	80	0
868	155	0
869	69	0
870	39	0
871	141	0
872	117	0
873	28	0
874	99	0
875	151	0
876	51	0
877	54	0
878	151	0
879	97	0
880	28	0
881	119	0
882	139	0
883	38	0
884	72	0
885	155	0
886	75	0
887	35	0
888	136	0
889	123	0
890	29	0
891	94	0
892	152	0
893	55	0
894	50	0
895	149	0
896	99	0
897	27	0
898	116	0
899	141	0
900	39	0
901	71	0
902	156	0
903	76	0
904	35	0
905	137	0
906	121	0
907	28	0
908	96	0
909	151	0
910	53	0
911	52	0
912	151	0
913	97	0
914	28	0
915	120	0
916	137	0
917	36	0
918	76	0
919	155	0
920	71	0
921	39	0
922	141	0
923	115	0
924	27	0
925	104	0
926	147	0
927	47	0
928	60	0
929	154	0
930	87	0
931	31	0
932	129	0
933	129	0
934	31	0
935	88	0
936	153	0
937	59	0
938	47	0
939	149	0
940	103	0
941	27	0
942	117	0
943	140	0
944	37	0
945	74	0
946	156	0
947	71	0
948	39	0
949	142	0
950	114	0
951	27	0
952	105	0
953	147	0
954	44	0
955	63	0
956	155	0
957	82	0
958	33	0
959	135	0
960	123	0
961	29	0
962	95	0
963	151	0
964	51	0
965	55	0
966	153	0
967	91	0
968	30	0
969	127	0
970	131	0
971	31	0
972	88	0
973	153	0
974	59	0
975	49	0
976	151	0
977	97	0
978	28	0
979	123	0
980	135	0
981	33	0
982	83	0
983	155	0
984	63	0
985	46	0
986	148	0
987	102	0
988	28	0
989	119	0
990	137	0
991	35	0
992	79	0
993	155	0
994	64	0
995	44	0
996	147	0
997	104	0
998	27	0
999	117	0
