Oscilloscope data. 
Time step = 1,000 uS
Voltage step = 31,25 mV
Zero level = 91

N 	Smpl.	Trig

0	89	0
1	26	0
2	91	0
3	155	0
4	89	0
5	26	0
6	91	0
7	155	0
8	88	0
9	26	0
10	91	0
11	156	0
12	88	0
13	26	0
14	91	0
15	156	0
16	88	0
17	26	0
18	92	0
19	155	0
20	89	0
21	26	0
22	91	0
23	155	0
24	88	0
25	26	0
26	92	0
27	155	0
28	88	0
29	26	0
30	92	0
31	155	0
32	89	0
33	26	0
34	91	0
35	155	0
36	89	0
37	26	0
38	91	0
39	155	0
40	89	0
41	26	0
42	92	0
43	155	0
44	88	0
45	26	0
46	92	0
47	155	0
48	89	0
49	26	0
50	91	0
51	155	0
52	89	0
53	26	0
54	92	0
55	155	0
56	89	0
57	26	0
58	91	0
59	155	0
60	89	0
61	26	0
62	92	0
63	155	0
64	89	0
65	26	0
66	91	0
67	155	0
68	89	0
69	26	0
70	92	0
71	155	0
72	89	0
73	26	0
74	91	0
75	155	0
76	88	0
77	26	0
78	92	0
79	155	0
80	89	0
81	26	0
82	92	0
83	155	0
84	89	0
85	26	0
86	91	0
87	155	0
88	89	0
89	26	0
90	91	0
91	155	0
92	89	0
93	26	0
94	91	0
95	155	0
96	89	0
97	26	0
98	91	0
99	155	0
100	89	0
101	26	0
102	91	0
103	155	0
104	88	0
105	25	0
106	91	0
107	155	0
108	88	0
109	26	0
110	91	0
111	155	0
112	88	0
113	26	0
114	91	0
115	155	0
116	88	0
117	26	0
118	92	0
119	155	0
120	89	0
121	26	0
122	92	0
123	155	0
124	89	0
125	26	0
126	91	0
127	155	0
128	88	0
129	26	0
130	92	0
131	155	0
132	88	0
133	26	0
134	91	0
135	155	0
136	89	0
137	26	0
138	91	0
139	155	0
140	89	0
141	26	0
142	92	0
143	155	0
144	89	0
145	26	0
146	91	0
147	155	0
148	89	0
149	26	0
150	91	0
151	155	0
152	88	0
153	26	0
154	92	0
155	155	0
156	89	0
157	26	0
158	91	0
159	155	0
160	88	0
161	26	0
162	91	0
163	155	0
164	89	0
165	26	0
166	92	0
167	156	0
