Oscilloscope data. 
Time step = 1,250 mS
Voltage step = 31,25 mV
Zero level = 90

N 	Smpl.	Trig

0	171	0
1	171	0
2	172	0
3	171	0
4	172	0
5	171	0
6	171	0
7	172	0
8	171	0
9	171	0
10	171	0
11	172	0
12	171	0
13	172	0
14	173	0
15	172	0
16	171	0
17	172	0
18	172	0
19	172	0
20	171	0
21	171	0
22	171	0
23	172	0
24	171	0
25	171	0
26	171	0
27	171	0
28	171	0
29	172	0
30	172	0
31	172	0
32	171	0
33	172	0
34	171	0
35	171	0
36	171	0
37	172	0
38	172	0
39	172	0
40	172	0
41	171	0
42	171	0
43	172	0
44	172	0
45	171	0
46	171	0
47	172	0
48	171	0
49	173	0
50	172	0
51	172	0
52	172	0
53	171	0
54	172	0
55	171	0
56	171	0
57	171	0
58	173	0
59	171	0
60	172	0
61	171	0
62	171	0
63	171	0
64	172	0
65	172	0
66	171	0
67	171	0
68	171	0
69	171	0
70	171	0
71	172	0
72	171	0
73	172	0
74	171	0
75	172	0
76	172	0
77	172	0
78	172	0
79	171	0
80	171	0
81	171	0
82	173	0
83	171	0
84	171	0
85	172	0
86	171	0
87	172	0
88	171	0
89	172	0
90	172	0
91	172	0
92	172	0
93	172	0
94	172	0
95	171	0
96	171	0
97	171	0
98	171	0
99	171	0
100	172	0
101	171	0
102	171	0
103	172	0
104	172	0
105	172	0
106	172	0
107	172	0
108	171	0
109	171	0
110	172	0
111	171	0
112	172	0
113	171	0
114	171	0
115	172	0
116	171	0
117	172	0
118	171	0
119	172	0
120	172	0
121	171	0
122	172	0
123	171	0
124	172	0
125	172	0
126	172	0
127	172	0
128	173	0
129	172	0
130	172	0
131	171	0
132	172	0
133	171	0
134	171	0
135	173	0
136	172	0
137	171	0
138	171	0
139	172	0
140	171	0
141	172	0
142	172	0
143	172	0
144	172	0
145	171	0
146	172	0
147	171	0
148	171	0
149	171	0
150	173	0
151	171	0
152	172	0
153	171	0
154	171	0
155	171	0
156	172	0
157	171	0
158	172	0
159	171	0
160	172	0
161	172	0
162	171	0
163	172	0
164	172	0
165	171	0
166	172	0
167	171	0
168	172	0
169	171	0
170	173	0
171	171	0
172	171	0
173	171	0
174	171	0
175	171	0
176	172	0
177	172	0
178	171	0
179	171	0
180	172	0
181	172	0
182	171	0
183	172	0
184	172	0
185	173	0
186	171	0
187	172	0
188	171	0
189	172	0
190	172	0
191	171	0
192	172	0
193	171	0
194	172	0
195	171	0
196	171	0
197	172	0
198	171	0
199	172	0
200	171	0
201	172	0
202	171	0
203	172	0
204	172	0
205	171	0
206	172	0
207	171	0
208	173	0
209	171	0
210	171	0
211	172	0
212	171	0
213	171	0
214	172	0
215	172	0
216	171	0
217	172	0
218	171	0
219	172	0
220	171	0
221	171	0
222	171	0
223	172	0
224	172	0
225	172	0
226	172	0
227	172	0
228	172	0
229	172	0
230	172	0
231	171	0
232	172	0
233	172	0
234	172	0
235	171	0
236	172	0
237	171	0
238	172	0
239	171	0
240	172	0
241	171	0
242	172	0
243	172	0
244	171	0
245	171	0
246	171	0
247	172	0
248	171	0
249	172	0
250	172	0
251	171	0
252	171	0
253	171	0
254	172	0
255	171	0
256	171	0
257	171	0
258	172	0
259	171	0
260	171	0
261	172	0
262	172	0
263	171	0
264	171	0
265	172	0
266	171	0
267	173	0
268	171	0
269	171	0
270	171	0
271	172	0
272	172	0
273	171	0
274	172	0
275	172	0
276	171	0
277	172	0
278	173	0
279	171	0
280	171	0
281	172	0
282	172	0
283	171	0
284	172	0
285	172	0
286	172	0
287	171	0
288	171	0
289	172	0
290	171	0
291	171	0
292	172	0
293	173	0
294	172	0
295	172	0
296	172	0
297	172	0
298	171	0
299	172	0
300	172	0
301	172	0
302	171	0
303	171	0
304	172	0
305	172	0
306	172	0
307	171	0
308	172	0
309	172	0
310	171	0
311	173	0
312	171	0
313	172	0
314	172	0
315	171	0
316	172	0
317	173	0
318	171	0
319	173	0
320	171	0
321	173	0
322	172	0
323	171	0
324	173	0
325	172	0
326	171	0
327	171	0
328	172	0
329	171	0
330	172	0
331	172	0
332	171	0
333	171	0
334	172	0
335	171	0
336	171	0
337	171	0
338	171	0
339	172	0
340	172	0
341	172	0
342	172	0
343	172	0
344	171	0
345	171	0
346	171	0
347	172	0
348	171	0
349	172	0
350	171	0
351	172	0
352	171	0
353	172	0
354	171	0
355	173	0
356	171	0
357	171	0
358	172	0
359	171	0
360	171	0
361	172	0
362	172	0
363	172	0
364	172	0
365	173	0
