Oscilloscope data. 
Time step = 1,250 mS
Voltage step = 31,25 mV
Zero level = 90

N 	Smpl.	Trig

0	172	0
1	171	0
2	172	0
3	171	0
4	171	0
5	172	0
6	171	0
7	171	0
8	171	0
9	172	0
10	172	0
11	172	0
12	171	0
13	171	0
14	172	0
15	172	0
16	173	0
17	171	0
18	172	0
19	172	0
20	172	0
21	172	0
22	172	0
23	172	0
24	171	0
25	171	0
26	172	0
27	171	0
28	172	0
29	171	0
30	171	0
31	173	0
32	172	0
33	172	0
34	171	0
35	172	0
36	173	0
37	173	0
38	172	0
39	173	0
40	171	0
41	171	0
42	171	0
43	173	0
44	171	0
45	172	0
46	172	0
47	171	0
48	172	0
49	172	0
50	171	0
51	172	0
52	171	0
53	171	0
54	171	0
55	172	0
56	171	0
57	172	0
58	173	0
59	171	0
60	172	0
61	171	0
62	172	0
63	172	0
64	172	0
65	171	0
66	172	0
67	172	0
68	172	0
69	172	0
70	172	0
71	171	0
72	172	0
73	172	0
74	172	0
75	171	0
76	171	0
77	172	0
78	171	0
79	172	0
80	172	0
81	171	0
82	171	0
83	171	0
84	171	0
85	173	0
86	171	0
87	172	0
88	171	0
89	172	0
90	172	0
91	171	0
92	173	0
93	171	0
94	172	0
95	172	0
96	171	0
97	172	0
98	172	0
99	171	0
100	173	0
101	172	0
102	171	0
103	171	0
104	171	0
105	171	0
106	172	0
107	171	0
108	172	0
109	171	0
110	171	0
111	173	0
112	171	0
113	172	0
114	172	0
115	171	0
116	171	0
117	171	0
118	171	0
119	171	0
120	172	0
121	172	0
122	173	0
123	172	0
124	172	0
125	172	0
126	172	0
127	171	0
128	172	0
129	171	0
130	172	0
131	171	0
132	172	0
133	173	0
134	171	0
135	172	0
136	171	0
137	172	0
138	171	0
139	171	0
140	172	0
141	172	0
142	171	0
143	171	0
144	171	0
145	172	0
146	171	0
147	172	0
148	172	0
149	171	0
150	171	0
151	172	0
152	173	0
153	172	0
154	171	0
155	172	0
156	172	0
157	172	0
158	172	0
159	172	0
160	171	0
161	171	0
162	171	0
163	172	0
164	172	0
165	172	0
166	172	0
167	172	0
168	173	0
169	171	0
170	172	0
171	172	0
172	172	0
173	172	0
174	171	0
175	172	0
176	171	0
177	172	0
178	172	0
179	171	0
180	173	0
181	172	0
182	172	0
183	172	0
184	172	0
185	172	0
186	172	0
187	172	0
188	171	0
189	171	0
190	172	0
191	172	0
192	171	0
193	173	0
194	172	0
195	171	0
196	172	0
197	171	0
198	172	0
199	171	0
200	172	0
201	172	0
202	171	0
203	171	0
204	172	0
205	172	0
206	172	0
207	172	0
208	172	0
209	171	0
210	172	0
211	172	0
212	172	0
213	172	0
214	171	0
215	172	0
216	172	0
217	172	0
218	172	0
219	172	0
220	172	0
221	172	0
222	172	0
223	171	0
224	172	0
225	172	0
226	171	0
227	172	0
228	173	0
229	171	0
230	172	0
231	172	0
232	172	0
233	171	0
234	172	0
235	172	0
236	172	0
237	172	0
238	172	0
239	171	0
240	172	0
241	172	0
242	171	0
243	172	0
244	172	0
245	171	0
246	172	0
247	173	0
248	172	0
249	172	0
250	171	0
251	172	0
252	172	0
253	171	0
254	172	0
255	172	0
256	172	0
257	173	0
258	171	0
259	171	0
260	172	0
261	172	0
262	171	0
263	172	0
264	171	0
265	173	0
266	171	0
267	171	0
268	172	0
269	172	0
270	173	0
271	172	0
272	171	0
273	171	0
274	172	0
275	171	0
276	172	0
277	171	0
278	172	0
279	172	0
280	171	0
281	172	0
282	172	0
283	171	0
284	172	0
285	172	0
286	172	0
287	172	0
288	172	0
289	172	0
290	172	0
291	172	0
292	172	0
293	172	0
294	171	0
295	171	0
296	171	0
297	172	0
298	171	0
299	171	0
300	171	0
301	171	0
302	172	0
303	172	0
304	172	0
305	172	0
306	172	0
307	172	0
308	172	0
309	172	0
310	172	0
311	172	0
312	172	0
313	171	0
314	172	0
315	171	0
316	172	0
317	171	0
318	171	0
319	171	0
320	172	0
321	171	0
322	172	0
