Oscilloscope data. 
Time step = 10,00 uS
Voltage step = 31,25 mV
Zero level = 91

N 	Smpl.	Trig

0	139	0
1	67	0
2	24	0
3	71	0
4	141	0
5	139	0
6	66	0
7	25	0
8	71	0
9	142	0
10	139	0
11	67	0
12	24	0
13	72	0
14	142	0
15	139	0
16	66	0
17	24	0
18	71	0
19	141	0
20	139	0
21	67	0
22	25	0
23	71	0
24	142	0
25	139	0
26	65	0
27	25	0
28	71	0
29	141	0
30	139	0
31	65	0
32	25	0
33	72	0
34	142	0
35	139	0
36	67	0
37	25	0
38	72	0
39	141	0
40	139	0
41	66	0
42	24	0
43	71	0
44	142	0
45	139	0
46	66	0
47	24	0
48	71	0
49	141	0
50	139	0
51	66	0
52	25	0
53	71	0
54	142	0
55	139	0
56	66	0
57	25	0
58	72	0
59	142	0
60	139	0
61	66	0
62	23	0
63	71	0
64	141	0
65	139	0
66	66	0
67	24	0
68	71	0
69	142	0
70	139	0
71	66	0
72	24	0
73	71	0
74	142	0
75	139	0
76	66	0
77	25	0
78	71	0
79	141	0
80	139	0
81	66	0
82	25	0
83	71	0
84	142	0
85	139	0
86	67	0
87	25	0
88	71	0
89	142	0
90	139	0
91	66	0
92	25	0
93	71	0
94	142	0
95	139	0
96	67	0
97	25	0
98	71	0
99	142	0
100	139	0
101	66	0
102	24	0
103	71	0
104	142	0
105	139	0
106	65	0
107	25	0
108	73	0
109	142	0
110	137	0
111	65	0
112	25	0
113	74	0
114	143	0
115	137	0
116	62	0
117	24	0
118	77	0
119	145	0
120	134	0
121	58	0
122	25	0
123	81	0
124	147	0
125	130	0
126	55	0
127	27	0
128	87	0
129	149	0
130	126	0
131	49	0
132	29	0
133	93	0
134	151	0
135	119	0
136	45	0
137	32	0
138	101	0
139	153	0
140	112	0
141	38	0
142	36	0
143	109	0
144	153	0
145	105	0
146	33	0
147	41	0
148	118	0
149	151	0
150	93	0
151	28	0
152	50	0
153	127	0
154	149	0
155	83	0
156	25	0
157	61	0
158	136	0
159	143	0
160	70	0
161	25	0
162	73	0
163	145	0
164	134	0
165	57	0
166	26	0
167	86	0
168	149	0
169	123	0
170	45	0
171	31	0
172	101	0
173	152	0
174	109	0
175	35	0
176	40	0
177	117	0
178	151	0
179	92	0
180	28	0
181	53	0
182	131	0
183	145	0
184	75	0
185	25	0
186	70	0
187	143	0
188	134	0
189	57	0
190	27	0
191	89	0
192	151	0
193	119	0
194	41	0
195	35	0
196	109	0
197	153	0
198	99	0
199	29	0
200	49	0
201	128	0
202	147	0
203	77	0
204	24	0
205	69	0
206	143	0
207	134	0
208	55	0
209	27	0
210	93	0
211	152	0
212	114	0
213	37	0
214	39	0
215	117	0
216	151	0
217	89	0
218	27	0
219	59	0
220	137	0
221	141	0
222	63	0
223	25	0
224	85	0
225	150	0
226	120	0
227	41	0
228	35	0
229	111	0
230	153	0
231	93	0
232	27	0
233	57	0
234	136	0
235	141	0
236	65	0
237	25	0
238	85	0
239	150	0
240	118	0
241	40	0
242	37	0
243	115	0
244	151	0
245	88	0
246	25	0
247	62	0
248	140	0
249	137	0
250	57	0
251	27	0
252	94	0
253	153	0
254	109	0
255	33	0
256	46	0
257	126	0
258	147	0
259	75	0
260	25	0
261	76	0
262	148	0
263	125	0
264	43	0
265	35	0
266	112	0
267	152	0
268	89	0
269	25	0
270	62	0
271	141	0
272	135	0
273	54	0
274	29	0
275	101	0
276	153	0
277	101	0
278	29	0
279	53	0
280	134	0
281	142	0
282	63	0
283	26	0
284	91	0
285	151	0
286	109	0
287	33	0
288	47	0
289	129	0
290	145	0
291	69	0
292	25	0
293	86	0
294	151	0
295	113	0
296	35	0
297	45	0
298	126	0
299	146	0
300	71	0
301	25	0
302	85	0
303	151	0
304	114	0
305	35	0
306	45	0
307	126	0
308	146	0
309	70	0
310	25	0
311	86	0
312	151	0
313	111	0
314	33	0
315	48	0
316	129	0
317	143	0
318	65	0
319	25	0
320	91	0
321	153	0
322	105	0
323	31	0
324	53	0
325	135	0
326	139	0
327	57	0
328	29	0
329	101	0
330	153	0
331	94	0
332	27	0
333	62	0
334	143	0
335	131	0
336	49	0
337	33	0
338	113	0
339	151	0
340	82	0
341	25	0
342	77	0
343	149	0
344	118	0
345	37	0
346	44	0
347	127	0
348	144	0
349	65	0
350	26	0
351	94	0
352	153	0
353	101	0
354	28	0
355	60	0
356	141	0
357	131	0
358	48	0
359	35	0
360	115	0
361	150	0
362	79	0
363	25	0
364	82	0
365	151	0
366	111	0
367	32	0
368	51	0
369	135	0
370	137	0
371	54	0
372	30	0
373	108	0
374	151	0
375	85	0
376	25	0
377	78	0
378	150	0
379	114	0
380	33	0
381	49	0
382	134	0
383	139	0
384	54	0
385	30	0
386	109	0
387	151	0
388	82	0
389	25	0
390	80	0
391	151	0
392	110	0
393	31	0
394	53	0
395	139	0
396	134	0
397	49	0
398	35	0
399	117	0
400	149	0
401	73	0
402	25	0
403	91	0
404	153	0
405	98	0
406	27	0
407	65	0
408	146	0
409	123	0
410	39	0
411	44	0
412	130	0
413	141	0
414	57	0
