Oscilloscope data. 
Time step = 10,00 uS
Voltage step = 31,25 mV
Zero level = 91

N 	Smpl.	Trig

0	33	0
1	101	0
2	152	0
3	115	0
4	41	0
5	33	0
6	101	0
7	152	0
8	116	0
9	42	0
10	33	0
11	101	0
12	152	0
13	117	0
14	42	0
15	31	0
16	101	0
17	153	0
18	115	0
19	41	0
20	33	0
21	101	0
22	152	0
23	115	0
24	41	0
25	32	0
26	101	0
27	152	0
28	115	0
29	41	0
30	33	0
31	101	0
32	152	0
33	115	0
34	41	0
35	32	0
36	101	0
37	153	0
38	115	0
39	41	0
40	33	0
41	100	0
42	152	0
43	116	0
44	42	0
45	33	0
46	101	0
47	152	0
48	116	0
49	41	0
50	32	0
51	101	0
52	152	0
53	116	0
54	41	0
55	33	0
56	100	0
57	153	0
58	116	0
59	41	0
60	32	0
61	101	0
62	152	0
63	115	0
64	41	0
65	32	0
66	101	0
67	152	0
68	115	0
69	42	0
70	33	0
71	101	0
72	153	0
73	116	0
74	41	0
75	32	0
76	101	0
77	152	0
78	117	0
79	42	0
80	32	0
81	101	0
82	152	0
83	115	0
84	42	0
85	32	0
86	101	0
87	153	0
88	117	0
89	42	0
90	32	0
91	101	0
92	151	0
93	116	0
94	41	0
95	32	0
96	101	0
97	152	0
98	115	0
99	42	0
100	32	0
101	101	0
102	152	0
103	115	0
104	41	0
105	33	0
106	101	0
107	153	0
108	115	0
109	41	0
110	33	0
111	102	0
112	152	0
113	113	0
114	40	0
115	34	0
116	105	0
117	153	0
118	110	0
119	37	0
120	36	0
121	109	0
122	153	0
123	105	0
124	35	0
125	39	0
126	113	0
127	153	0
128	101	0
129	31	0
130	43	0
131	118	0
132	151	0
133	94	0
134	29	0
135	49	0
136	125	0
137	149	0
138	87	0
139	27	0
140	55	0
141	131	0
142	147	0
143	78	0
144	25	0
145	63	0
146	138	0
147	141	0
148	69	0
149	25	0
150	73	0
151	143	0
152	135	0
153	59	0
154	26	0
155	85	0
156	149	0
157	125	0
158	49	0
159	29	0
160	97	0
161	152	0
162	115	0
163	39	0
164	37	0
165	109	0
166	153	0
167	101	0
168	33	0
169	46	0
170	123	0
171	150	0
172	86	0
173	26	0
174	59	0
175	135	0
176	143	0
177	70	0
178	24	0
179	74	0
180	145	0
181	131	0
182	54	0
183	27	0
184	91	0
185	151	0
186	117	0
187	41	0
188	35	0
189	110	0
190	152	0
191	99	0
192	30	0
193	49	0
194	128	0
195	147	0
196	78	0
197	25	0
198	68	0
199	141	0
200	136	0
201	57	0
202	26	0
203	89	0
204	151	0
205	117	0
206	41	0
207	36	0
208	112	0
209	153	0
210	95	0
211	28	0
212	53	0
213	133	0
214	144	0
215	71	0
216	24	0
217	77	0
218	147	0
219	129	0
220	48	0
221	31	0
222	103	0
223	153	0
224	103	0
225	31	0
226	48	0
227	127	0
228	146	0
229	75	0
230	25	0
231	73	0
232	145	0
233	129	0
234	49	0
235	30	0
236	102	0
237	152	0
238	102	0
239	31	0
240	50	0
241	129	0
242	145	0
243	71	0
244	24	0
245	78	0
246	149	0
247	124	0
248	43	0
249	33	0
250	110	0
251	152	0
252	93	0
253	27	0
254	58	0
255	137	0
256	139	0
257	60	0
258	26	0
259	91	0
260	153	0
261	111	0
262	34	0
263	45	0
264	125	0
265	147	0
266	75	0
267	25	0
268	77	0
269	148	0
270	123	0
271	43	0
272	35	0
273	113	0
274	151	0
275	87	0
276	25	0
277	65	0
278	142	0
279	131	0
280	51	0
281	30	0
282	105	0
283	153	0
284	96	0
285	27	0
286	57	0
287	138	0
288	137	0
289	57	0
290	27	0
291	97	0
292	153	0
293	101	0
294	29	0
295	53	0
296	135	0
297	140	0
298	59	0
299	27	0
300	95	0
301	152	0
302	103	0
303	30	0
304	53	0
305	136	0
306	139	0
307	59	0
308	27	0
309	97	0
310	153	0
311	101	0
312	29	0
313	56	0
314	137	0
315	137	0
316	55	0
317	29	0
318	102	0
319	153	0
320	96	0
321	27	0
322	61	0
323	141	0
324	133	0
325	49	0
326	33	0
327	110	0
328	152	0
329	86	0
330	25	0
331	71	0
332	146	0
333	123	0
334	41	0
335	39	0
336	120	0
337	147	0
338	74	0
339	25	0
340	85	0
341	151	0
342	111	0
343	32	0
344	49	0
345	133	0
346	141	0
347	59	0
348	29	0
349	101	0
350	153	0
351	93	0
352	25	0
353	66	0
354	145	0
355	127	0
356	42	0
357	38	0
358	121	0
359	147	0
360	71	0
361	25	0
362	89	0
363	153	0
364	105	0
365	29	0
366	57	0
367	139	0
368	133	0
369	49	0
370	33	0
371	113	0
372	150	0
373	78	0
374	25	0
375	83	0
376	151	0
377	109	0
378	30	0
379	53	0
380	137	0
381	135	0
382	51	0
383	33	0
384	113	0
385	150	0
386	78	0
387	25	0
388	83	0
389	151	0
390	107	0
391	29	0
392	57	0
393	141	0
394	131	0
395	46	0
396	36	0
397	119	0
398	147	0
399	70	0
400	25	0
401	93	0
402	153	0
403	96	0
404	25	0
405	67	0
406	147	0
407	121	0
408	37	0
409	46	0
410	131	0
411	141	0
412	56	0
413	30	0
414	109	0
415	151	0
416	79	0
417	24	0
418	87	0
419	152	0
420	102	0
421	27	0
422	63	0
423	145	0
424	124	0
425	38	0
426	45	0
427	130	0
428	141	0
429	54	0
430	31	0
431	113	0
432	149	0
433	75	0
434	25	0
435	92	0
436	152	0
437	95	0
438	25	0
439	72	0
440	149	0
441	115	0
442	32	0
443	54	0
444	139	0
445	131	0
446	44	0
